id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
10707,7.2,0.24,0.49,2.3,0.0819999999999999,6.0,17.0,0.9994,3.41,0.65,10.3,6.0
10708,10.0,0.28,0.49,1.9,0.076,7.0,15.0,0.9972,3.31,0.64,10.0,5.0
10709,8.1,0.5,0.26,1.8,0.075,13.0,50.0,0.9974,3.36,0.67,9.5,7.0
10710,8.9,0.63,0.29,2.6,0.0579999999999999,23.0,63.0,0.9963,3.31,0.56,9.8,6.0
10711,10.3,0.4,0.24,2.0,0.0819999999999999,15.0,28.0,0.9962,3.28,0.52,9.5,5.0
10712,10.1,0.37,0.49,1.9,0.1119999999999999,12.0,34.0,0.9987,3.25,0.68,9.4,6.0
10713,6.9,0.41,0.26,2.7,0.081,7.0,32.0,0.99723,3.52,0.52,10.0,6.0
10714,7.8,0.28,0.24,2.4,0.099,11.0,42.0,0.9994,3.33,0.52,9.6,5.0
10715,7.8,0.65,0.1,1.6,0.095,12.0,50.0,0.9972,3.59,0.82,9.5,6.0
10716,7.7,0.67,0.01,2.2,0.08,7.0,15.0,0.99498,3.51,0.48,10.9,4.0
10717,9.1,0.29,0.39,2.3,0.066,4.0,10.0,0.99586,3.3,0.63,9.1,6.0
10718,6.8,0.69,0.01,2.3,0.055,7.0,20.0,0.99562,3.38,0.55,11.8,6.0
10719,7.8,0.58,0.12,1.9,0.068,16.0,43.0,0.9968,3.15,0.55,9.8,5.0
10720,7.3,0.59,0.12,2.1,0.079,17.0,59.0,0.9978,3.2,1.17,9.2,5.0
10721,11.9,0.38,0.41,2.2,0.079,5.0,27.0,0.99538,3.32,0.86,11.1,6.0
10722,7.9,0.59,0.0,1.8,0.068,3.0,9.0,0.99458,3.44,0.6,9.5,6.0
10723,9.1,0.5,0.24,2.3,0.073,6.0,12.0,0.9966,3.48,0.66,10.1,5.0
10724,5.1,0.46,0.11,1.8,0.093,16.0,46.0,0.99668,3.44,0.64,9.8,6.0
10725,7.6,0.43,0.31,2.2,0.062,24.0,44.0,0.9968,3.28,0.67,10.5,6.0
10726,9.3,0.43,0.28,2.2,0.084,12.0,47.0,0.99458,3.18,0.56,11.2,5.0
10727,9.3,0.66,0.0,2.6,0.0819999999999999,7.0,29.0,0.9974,3.19,0.84,9.5,5.0
10728,8.8,0.56,0.22,2.0,0.079,5.0,11.0,0.9976,3.39,1.17,11.0,7.0
10729,7.5,0.52,0.07,2.0,0.091,15.0,68.0,0.9958,3.26,0.57,9.8,5.0
10730,10.9,0.44,0.49,2.1,0.08,21.0,43.0,0.9986,3.26,0.47,11.5,5.0
10731,7.0,0.42,0.32,2.3,0.081,9.0,47.0,0.9968,3.41,0.64,10.0,5.0
10732,9.2,0.37,0.45,1.8,0.095,5.0,12.0,0.9959,3.12,0.68,9.8,6.0
10733,8.3,0.74,0.03,2.1,0.078,6.0,15.0,0.9994,3.43,0.52,9.5,5.0
10734,10.6,0.61,0.24,2.2,0.0969999999999999,17.0,38.0,0.9965,3.17,0.58,11.8,7.0
10735,7.5,0.58,0.14,2.1,0.078,15.0,27.0,0.99498,3.29,0.59,9.0,6.0
10736,7.0,0.58,0.0,2.2,0.096,21.0,51.0,0.9982,3.11,0.67,11.5,7.0
10737,8.6,0.58,0.24,1.9,0.061,5.0,32.0,0.9976,3.15,0.53,9.5,6.0
10738,7.9,0.47,0.2,1.8,0.071,8.0,31.0,0.9963,3.29,0.57,9.7,5.0
10739,7.8,0.52,0.29,2.3,0.077,17.0,65.0,0.99708,3.29,0.62,9.8,6.0
10740,6.7,0.52,0.14,2.9,0.093,14.0,26.0,0.99774,3.36,0.64,10.3,8.0
10741,7.0,0.66,0.0,1.8,0.078,12.0,39.0,0.9961,3.48,0.57,10.8,6.0
10742,7.4,0.49,0.3,2.1,0.0409999999999999,7.0,33.0,0.99702,3.4,0.59,9.5,5.0
10743,7.8,0.49,0.23,2.6,0.067,6.0,18.0,0.9994,3.36,0.62,10.3,4.0
10744,9.9,0.43,0.42,1.8,0.073,14.0,43.0,1.0004,3.34,0.63,10.7,6.0
10745,6.2,0.69,0.3,2.3,0.079,6.0,35.0,0.9994,3.39,0.6,9.5,6.0
10746,7.5,0.69,0.1,2.4,0.0819999999999999,5.0,13.0,0.9994,3.34,0.58,9.2,6.0
10747,11.3,0.67,0.44,2.6,0.07,10.0,28.0,0.9991,3.15,0.65,10.0,5.0
10748,8.8,0.53,0.3,2.0,0.0819999999999999,14.0,34.0,0.9982,3.32,0.59,11.7,7.0
10749,7.9,0.27,0.45,2.1,0.091,13.0,58.0,0.99572,3.32,0.8,9.4,6.0
10750,9.0,0.41,0.51,2.3,0.08,6.0,17.0,0.9982,3.31,0.48,9.4,5.0
10751,6.6,0.56,0.07,2.3,0.0969999999999999,14.0,35.0,0.9978,3.52,0.54,11.0,5.0
10752,9.2,0.5,0.3,2.4,0.074,12.0,35.0,0.9986,3.17,0.61,9.4,5.0
10753,10.1,0.32,0.44,2.5,0.074,6.0,14.0,0.9976,3.15,0.73,12.5,7.0
10754,7.9,0.57,0.02,2.1,0.078,12.0,88.0,0.9952,3.39,0.8,9.2,6.0
10755,8.5,0.36,0.33,2.1,0.083,12.0,39.0,0.99552,3.38,0.54,9.5,6.0
10756,8.3,0.43,0.3,1.9,0.07,7.0,26.0,0.9967,3.28,0.55,9.5,5.0
10757,7.2,0.45,0.33,2.8,0.0969999999999999,6.0,26.0,0.99498,3.39,0.52,11.9,6.0
10758,7.1,0.69,0.21,2.3,0.048,13.0,27.0,0.99855,3.53,0.55,9.7,6.0
10759,7.5,0.32,0.33,2.0,0.08,21.0,69.0,0.9969,3.31,0.9,10.3,6.0
10760,6.3,0.66,0.0,2.1,0.078,6.0,16.0,0.99562,3.41,0.54,11.1,7.0
10761,8.9,0.56,0.25,2.4,0.078,26.0,49.0,0.9962,3.14,0.64,9.8,6.0
10762,7.9,0.6,0.27,1.9,0.071,21.0,104.0,0.9973,3.26,0.59,9.5,5.0
10763,7.2,0.63,0.08,2.3,0.072,10.0,26.0,0.996,3.44,0.58,9.5,6.0
10764,7.2,0.61,0.05,2.2,0.062,27.0,54.0,0.99552,3.32,0.56,10.5,6.0
10765,7.2,0.64,0.26,1.4,0.086,26.0,60.0,0.9963,3.42,0.47,10.0,6.0
10766,7.9,0.39,0.42,2.2,0.072,22.0,47.0,0.9986,3.37,0.85,10.5,6.0
10767,8.2,0.63,0.24,2.0,0.074,11.0,45.0,0.999,3.37,0.5,11.8,6.0
10768,8.9,0.42,0.2,1.8,0.0969999999999999,26.0,48.0,0.9976,3.16,0.59,9.7,6.0
10769,7.8,0.46,0.24,2.3,0.093,17.0,35.0,0.9962,3.15,0.6,9.4,5.0
10770,6.5,0.63,0.02,2.1,0.072,12.0,27.0,0.9972,3.42,0.56,10.9,6.0
10771,10.9,0.66,0.6,2.2,0.078,12.0,35.0,0.99498,3.04,0.65,13.0,5.0
10772,7.8,0.49,0.14,2.2,0.0819999999999999,26.0,66.0,0.9964,3.31,0.58,11.2,6.0
10773,8.1,0.74,0.07,1.8,0.079,9.0,25.0,0.99492,3.3,0.57,11.2,6.0
10774,6.8,0.58,0.1,2.5,0.084,3.0,14.0,0.99396,3.19,0.48,11.6,5.0
10775,8.6,0.53,0.42,2.3,0.08,28.0,58.0,0.9962,3.27,0.57,9.4,5.0
10776,9.0,0.58,0.24,1.6,0.061,7.0,24.0,0.9982,3.32,0.59,10.2,6.0
10777,8.0,0.54,0.21,2.3,0.084,4.0,9.0,0.9983,3.29,0.59,9.3,6.0
10778,7.2,0.56,0.12,1.9,0.069,21.0,53.0,0.9958,3.34,0.48,12.7,6.0
10779,6.5,0.57,0.02,2.1,0.077,16.0,24.0,0.996,3.62,0.73,11.0,6.0
10780,7.5,0.76,0.0,2.0,0.083,18.0,38.0,0.996,3.17,0.74,9.4,6.0
10781,7.4,0.35,0.42,2.0,0.078,17.0,35.0,0.9964,3.27,0.6,9.4,5.0
10782,7.0,0.5,0.08,1.8,0.095,23.0,61.0,0.99708,3.37,0.56,9.8,5.0
10783,11.7,0.58,0.34,2.4,0.077,6.0,14.0,0.99467,3.12,0.59,10.0333333333333,6.0
10784,8.6,0.52,0.25,2.6,0.086,27.0,67.0,0.9998,3.27,0.69,9.0,5.0
10785,8.3,0.61,0.24,2.3,0.08,6.0,20.0,0.9972,3.16,0.56,10.5,5.0
10786,9.9,0.24,0.39,2.4,0.093,16.0,38.0,0.9956,3.4,0.59,10.1,7.0
10787,6.8,0.48,0.04,2.1,0.09,14.0,24.0,0.9965,3.6,0.59,10.5,6.0
10788,9.1,0.39,0.24,2.8,0.083,34.0,46.0,0.9982,3.28,0.84,9.5,6.0
10789,8.5,0.715,0.0,3.1,0.07,6.0,19.0,0.9981,3.54,0.59,9.9,5.0
10790,6.9,0.46,0.25,2.0,0.085,29.0,47.0,0.99761,3.36,0.56,11.1,8.0
10791,7.7,0.52,0.02,1.7,0.0579999999999999,16.0,58.0,0.9966,3.46,0.54,9.5,5.0
10792,7.0,0.36,0.33,1.9,0.075,13.0,28.0,0.99734,3.42,0.64,11.2,5.0
10793,8.9,0.31,0.41,2.3,0.08,15.0,42.0,0.9964,3.23,0.53,10.5,6.0
10794,6.8,0.66,0.02,2.3,0.084,6.0,18.0,0.99492,3.53,0.54,11.5,7.0
10795,7.4,0.59,0.02,2.3,0.08,28.0,61.0,0.9965,3.4,0.52,9.4,5.0
10796,5.2,0.59,0.19,2.0,0.118,5.0,22.0,0.99444,3.61,0.58,13.0,6.0
10797,8.3,0.49,0.17,2.5,0.074,15.0,27.0,0.99656,3.42,0.57,9.5,6.0
10798,8.8,0.4,0.42,2.1,0.07,36.0,121.0,0.9966,3.31,0.63,11.9,6.0
10799,10.8,0.37,0.31,2.7,0.083,9.0,27.0,0.99592,3.49,0.65,10.3,6.0
10800,6.6,0.36,0.32,1.8,0.067,19.0,66.0,0.997,3.3,0.59,10.9,5.0
10801,8.7,0.5,0.3,1.9,0.07,13.0,65.0,0.9994,3.14,0.88,10.4,3.0
10802,11.9,0.39,0.45,2.1,0.0819999999999999,3.0,13.0,0.9973,3.36,0.74,9.8,5.0
10803,8.6,0.58,0.26,2.0,0.071,38.0,68.0,0.99616,3.24,0.42,11.8,7.0
10804,7.3,0.66,0.0,2.6,0.086,10.0,65.0,0.9974,3.21,0.56,9.5,5.0
10805,7.9,0.56,0.02,1.8,0.077,10.0,65.0,0.9978,3.31,0.51,9.4,6.0
10806,6.8,0.645,0.0,1.9,0.091,6.0,22.0,0.9973,3.58,0.63,9.7,6.0
10807,6.8,0.55,0.03,2.4,0.0819999999999999,15.0,33.0,0.99745,3.41,0.64,10.5,6.0
10808,7.1,0.67,0.14,2.6,0.067,11.0,65.0,0.99397,3.53,0.54,9.5,5.0
10809,12.2,0.45,0.49,2.5,0.068,3.0,9.0,1.0002,3.32,0.78,10.5,7.0
10810,9.1,0.2,0.49,2.7,0.074,4.0,7.0,0.9994,3.2,0.62,9.5,5.0
10811,7.4,0.51,0.24,2.1,0.074,11.0,89.0,0.998,3.4,0.85,10.8,5.0
10812,6.1,0.28,0.47,1.9,0.074,17.0,38.0,0.99584,3.33,0.58,9.5,5.0
10813,6.6,0.32,0.32,2.3,0.073,6.0,16.0,0.9952,3.42,0.62,9.6,6.0
10814,8.0,0.36,0.21,2.3,0.076,9.0,18.0,0.9996,3.33,0.6,10.3,7.0
10815,7.7,0.705,0.1,2.2,0.068,12.0,19.0,0.9955,3.36,0.52,10.0,6.0
10816,11.2,0.49,0.49,2.5,0.095,6.0,15.0,0.99572,3.12,0.68,10.9,5.0
10817,9.0,0.735,0.24,2.3,0.08,5.0,12.0,0.9968,3.22,0.51,10.3,6.0
10818,7.5,0.69,0.05,2.0,0.069,14.0,54.0,0.9959,3.37,0.52,9.9,5.0
10819,7.4,0.42,0.2,1.7,0.084,9.0,35.0,0.9964,3.54,0.59,9.4,5.0
10820,7.8,0.63,0.07,2.3,0.087,17.0,38.0,0.99576,3.34,0.73,10.8,6.0
10821,7.8,0.46,0.14,2.3,0.077,26.0,72.0,0.9961,3.16,0.68,9.7,5.0
10822,10.5,0.41,0.45,1.7,0.08,6.0,27.0,0.9988,3.39,0.52,9.5,5.0
10823,8.9,0.49,0.23,2.4,0.081,19.0,42.0,0.99668,3.27,0.59,9.9,5.0
10824,7.4,0.45,0.49,2.5,0.415,5.0,13.0,0.9988,3.21,0.71,9.4,5.0
10825,9.1,0.38,0.49,1.8,0.084,9.0,24.0,0.9968,3.3,0.52,9.4,5.0
10826,9.9,0.56,0.14,2.1,0.076,16.0,26.0,0.9981,3.28,0.55,9.9,5.0
10827,7.7,0.5,0.49,2.0,0.086,8.0,23.0,0.99744,3.21,0.48,12.7,5.0
10828,7.1,0.56,0.0,2.1,0.079,21.0,52.0,0.9965,3.47,0.6,9.7,6.0
10829,9.1,0.55,0.33,1.7,0.065,6.0,15.0,0.9976,3.22,0.59,9.4,5.0
10830,7.2,0.56,0.0,2.4,0.0819999999999999,6.0,15.0,0.99467,3.31,0.58,10.9,6.0
10831,8.4,0.53,0.32,2.1,0.0819999999999999,9.0,20.0,0.99652,3.34,0.6,10.8,6.0
10832,6.6,0.57,0.24,2.5,0.118,16.0,38.0,0.99494,3.24,0.62,11.3,6.0
10833,7.3,0.76,0.0,2.1,0.086,15.0,45.0,0.9982,3.57,0.6,11.7,6.0
10834,11.3,0.63,0.4,2.1,0.064,11.0,25.0,0.9982,3.25,0.62,11.0,7.0
10835,10.3,0.58,0.3,1.6,0.07,17.0,34.0,0.9976,3.16,0.58,11.3,7.0
10836,8.3,0.39,0.42,2.1,0.076,6.0,12.0,0.9984,3.22,0.82,10.8,5.0
10837,7.8,0.54,0.13,2.3,0.077,13.0,27.0,0.9984,3.39,0.67,9.7,5.0
10838,8.9,0.29,0.43,2.7,0.0819999999999999,13.0,28.0,0.99774,3.14,0.54,9.5,5.0
10839,8.8,0.37,0.43,2.3,0.078,6.0,18.0,0.9996,3.18,0.78,12.5,6.0
10840,8.7,0.31,0.37,1.6,0.063,8.0,22.0,0.99498,3.23,0.59,9.4,5.0
10841,8.6,0.31,0.49,1.8,0.078,27.0,61.0,0.99586,3.26,0.52,11.2,7.0
10842,10.9,0.21,0.49,2.6,0.091,9.0,24.0,1.0002,3.35,0.77,9.6,6.0
10843,8.1,0.685,0.0,3.0,0.067,7.0,16.0,0.99492,3.36,0.56,10.0,6.0
10844,7.2,0.28,0.33,2.5,0.076,27.0,64.0,0.99702,3.39,0.55,9.7,6.0
10845,7.0,0.6,0.01,2.3,0.073,10.0,34.0,0.9966,3.12,0.64,10.0,6.0
10846,6.3,0.6,0.0,2.2,0.066,12.0,28.0,0.9997,3.51,0.82,13.3,6.0
10847,8.8,0.31,0.24,2.1,0.084,8.0,20.0,0.9982,3.3,0.62,9.4,5.0
10848,11.6,0.47,0.49,2.1,0.078,6.0,27.0,0.9978,3.2,0.62,10.7,6.0
10849,7.5,0.7,0.0,2.1,0.079,8.0,19.0,0.99418,3.41,0.49,10.8,5.0
10850,9.1,0.46,0.4,2.3,0.098,11.0,25.0,0.9972,3.33,0.69,10.3,4.0
10851,6.5,0.6,0.02,2.2,0.098,12.0,65.0,0.9982,3.54,0.63,9.2,5.0
10852,5.1,0.69,0.0,2.1,0.079,14.0,28.0,0.99498,3.36,0.69,11.0,7.0
10853,6.8,0.545,0.1,2.2,0.092,7.0,21.0,0.9986,3.44,0.67,9.8,6.0
10854,6.9,0.58,0.07,2.3,0.086,13.0,31.0,0.9967,3.39,0.66,11.7,5.0
10855,9.2,0.35,0.49,2.1,0.073,7.0,14.0,0.99693,3.16,0.69,10.3,5.0
10856,6.3,0.66,0.0,1.8,0.095,18.0,38.0,0.9994,3.38,0.59,11.2,6.0
10857,7.3,0.48,0.17,2.1,0.118,6.0,14.0,0.99745,3.49,0.6,9.5,6.0
10858,8.9,0.45,0.39,1.7,0.067,3.0,10.0,0.9978,3.34,0.64,10.0,6.0
10859,8.8,0.49,0.33,1.8,0.0559999999999999,15.0,27.0,0.9976,3.36,0.67,11.9,6.0
10860,7.3,0.41,0.39,1.5,0.095,22.0,62.0,0.994,3.36,0.68,10.5,4.0
10861,7.7,0.39,0.28,2.1,0.072,20.0,49.0,0.9987,3.41,0.75,10.0,6.0
10862,8.1,0.31,0.37,2.0,0.094,19.0,27.0,0.9973,3.22,0.66,9.5,5.0
10863,6.9,0.58,0.0,2.4,0.078,10.0,31.0,0.998,3.47,0.52,11.1,7.0
10864,7.7,0.39,0.3,3.0,0.071,6.0,17.0,0.99702,3.36,0.6,10.9,7.0
10865,6.1,0.57,0.0,1.8,0.095,12.0,24.0,0.99476,3.45,0.57,9.5,5.0
10866,6.2,0.39,0.24,2.5,0.054,7.0,29.0,0.99552,3.47,0.68,10.3,7.0
10867,9.9,0.57,0.51,2.0,0.079,11.0,49.0,0.9987,3.17,0.57,9.2,5.0
10868,9.0,0.78,0.27,2.6,0.079,21.0,119.0,0.9968,3.36,0.57,9.5,5.0
10869,10.8,0.34,0.47,2.6,0.072,11.0,23.0,0.9996,3.2,0.56,9.2,5.0
10870,7.2,0.5,0.0,2.2,0.0969999999999999,9.0,23.0,0.99538,3.51,0.56,10.2,5.0
10871,7.2,0.6,0.01,2.0,0.071,19.0,49.0,0.9966,3.44,0.55,9.8,5.0
10872,6.2,0.935,0.0,2.2,0.095,15.0,27.0,0.996,3.47,0.6,9.7,6.0
10873,7.0,0.39,0.41,2.2,0.089,10.0,22.0,0.99538,3.22,0.92,11.0,6.0
10874,9.4,0.34,0.36,2.0,0.093,8.0,38.0,0.9968,3.38,0.8,9.4,5.0
10875,7.5,0.43,0.21,1.8,0.084,10.0,44.0,0.9982,3.39,0.58,9.4,6.0
10876,8.8,0.6,0.24,2.4,0.083,5.0,10.0,0.9964,3.29,0.54,10.6,6.0
10877,7.0,0.56,0.01,1.8,0.071,6.0,16.0,0.99562,3.34,0.74,10.0,5.0
10878,8.6,0.34,0.33,1.9,0.049,6.0,18.0,0.9987,3.36,0.62,11.8,6.0
10879,10.0,0.3,0.45,1.8,0.078,41.0,51.0,0.99652,3.19,0.68,9.4,5.0
10880,9.8,0.64,0.25,2.3,0.079,40.0,77.0,0.9968,3.42,0.67,9.5,6.0
10881,8.7,0.6,0.28,1.9,0.085,17.0,50.0,0.9971,3.41,0.79,9.8,6.0
10882,7.9,0.37,0.39,2.0,0.071,12.0,28.0,0.99562,3.4,0.49,9.8,6.0
10883,13.1,0.43,0.54,2.4,0.095,6.0,18.0,0.99418,3.14,0.93,11.9,6.0
10884,7.5,0.645,0.27,2.0,0.087,6.0,18.0,0.9976,3.36,0.73,9.4,4.0
10885,9.3,0.37,0.51,2.0,0.0819999999999999,40.5,55.0,0.99586,3.22,0.55,9.8,6.0
10886,8.1,0.49,0.15,1.7,0.075,8.0,19.0,0.99494,3.27,0.54,10.9,6.0
10887,7.3,0.53,0.06,2.5,0.078,12.0,65.0,0.9972,3.42,0.48,9.4,7.0
10888,9.4,0.58,0.25,1.8,0.093,8.0,35.0,0.9988,3.39,0.62,9.7,5.0
10889,8.9,0.39,0.35,1.6,0.099,16.0,58.0,0.9956,3.31,0.78,9.2,5.0
10890,9.2,0.51,0.24,2.2,0.079,30.0,139.0,0.99656,3.22,0.68,12.5,7.0
10891,7.4,0.62,0.03,6.3,0.086,36.0,127.0,0.9982,3.31,0.51,10.2,5.0
10892,6.2,0.44,0.04,1.9,0.069,6.0,12.0,0.9964,3.41,0.57,12.0,7.0
10893,8.0,0.27,0.49,1.8,0.0819999999999999,6.0,17.0,0.9982,3.16,0.62,9.0,5.0
10894,7.9,0.42,0.14,2.0,0.0969999999999999,10.0,22.0,0.99704,3.35,0.57,9.4,5.0
10895,7.0,0.35,0.27,1.9,0.074,32.0,72.0,0.99704,3.44,0.63,9.3,4.0
10896,8.6,0.62,0.34,1.7,0.062,16.0,43.0,0.99622,3.32,0.54,11.1,6.0
10897,8.5,0.34,0.43,2.2,0.074,6.0,17.0,0.9966,3.1,0.67,10.9,6.0
10898,6.6,0.72,0.0,2.0,0.088,11.0,42.0,0.9966,3.3,0.54,11.8,5.0
10899,11.7,0.37,0.49,2.6,0.073,12.0,36.0,0.99774,3.28,0.73,9.1,5.0
10900,7.6,0.47,0.49,2.0,0.079,38.0,49.0,0.997,3.36,0.61,10.6,6.0
10901,7.9,0.4,0.12,1.8,0.1689999999999999,21.0,51.0,0.9968,3.48,0.6,11.0,7.0
10902,7.9,0.36,0.33,2.5,0.068,11.0,42.0,0.9968,3.49,0.57,11.3,6.0
10903,7.2,0.69,0.05,1.8,0.084,6.0,19.0,0.9972,3.3,0.62,9.5,6.0
10904,7.1,0.49,0.24,2.2,0.0819999999999999,7.0,42.0,0.9967,3.35,0.64,9.5,5.0
10905,8.9,0.53,0.25,2.1,0.083,11.0,27.0,0.9966,3.21,0.72,11.9,7.0
10906,7.7,0.49,0.28,2.3,0.12,20.0,66.0,0.9962,3.4,0.53,10.4,5.0
10907,8.0,0.735,0.1,1.8,0.078,4.0,14.0,0.9978,3.43,0.6,9.9,5.0
10908,6.7,0.6,0.0,2.3,0.0969999999999999,11.0,27.0,0.99606,3.49,0.6,12.7,7.0
10909,8.8,0.31,0.34,2.7,0.07,6.0,21.0,0.9982,3.39,0.5,10.5,4.0
10910,8.9,0.36,0.33,1.6,0.0819999999999999,22.0,44.0,0.9964,3.23,0.52,9.3,6.0
10911,7.8,0.69,0.1,2.3,0.073,12.0,47.0,0.9958,3.35,0.59,9.8,6.0
10912,9.3,0.24,0.54,2.5,0.078,4.0,11.0,0.99774,3.34,0.67,9.5,6.0
10913,7.8,0.52,0.2,2.4,0.077,9.0,26.0,0.99652,3.46,0.53,9.6,5.0
10914,8.5,0.61,0.29,2.8,0.081,15.0,31.0,0.99494,3.3,0.74,10.5,6.0
10915,9.9,0.55,0.26,2.2,0.076,8.0,42.0,0.9987,3.3,0.72,9.5,6.0
10916,8.8,0.27,0.49,1.8,0.064,11.0,61.0,0.99552,3.16,0.87,9.5,5.0
10917,7.9,0.5,0.24,3.4,0.084,5.0,16.0,0.9967,3.27,0.56,10.7,7.0
10918,9.0,0.3,0.5,1.9,0.076,12.0,48.0,0.9982,3.32,0.76,10.2,6.0
10919,7.2,0.69,0.29,2.0,0.079,32.0,71.0,0.998,3.29,0.68,9.8,5.0
10920,7.9,0.65,0.01,2.8,0.0969999999999999,8.0,18.0,0.99708,3.57,0.54,9.4,6.0
10921,7.2,0.52,0.24,2.3,0.0559999999999999,5.0,14.0,0.99476,3.16,0.64,10.6,5.0
10922,6.3,0.43,0.23,2.6,0.071,6.0,16.0,0.99672,3.42,0.59,10.2,6.0
10923,6.3,0.34,0.57,2.5,0.077,13.0,31.0,0.9984,3.44,0.62,11.7,6.0
10924,7.1,0.58,0.13,2.1,0.0819999999999999,19.0,50.0,0.99572,3.28,0.6,11.8,5.0
10925,7.1,0.685,0.07,1.7,0.073,13.0,29.0,0.99668,3.43,0.54,9.5,5.0
10926,6.8,0.43,0.47,1.7,0.076,29.0,40.0,0.99572,3.27,0.92,9.4,6.0
10927,7.0,0.65,0.0,2.3,0.071,6.0,15.0,0.99642,3.36,0.55,10.5,6.0
10928,9.0,0.45,0.49,2.0,0.095,6.0,29.0,0.9972,3.37,0.58,9.2,5.0
10929,6.9,0.735,0.09,2.0,0.067,5.0,15.0,0.9967,3.49,0.69,9.8,6.0
10930,9.1,0.27,0.43,2.0,0.086,24.0,88.0,0.99617,3.28,0.82,9.5,5.0
10931,7.0,0.57,0.03,2.4,0.074,22.0,54.0,0.9962,3.26,0.56,10.2,6.0
10932,7.0,0.58,0.01,2.1,0.074,14.0,38.0,0.9962,3.24,0.52,9.6,6.0
10933,6.8,0.61,0.02,2.2,0.08,11.0,31.0,0.99528,3.39,0.67,11.7,6.0
10934,12.7,0.54,0.48,2.1,0.098,3.0,8.0,0.9982,3.15,0.74,10.9,6.0
10935,9.3,0.4,0.49,1.9,0.079,6.0,23.0,0.9987,3.12,0.68,10.3,6.0
10936,7.0,0.43,0.24,2.0,0.063,39.0,59.0,0.9953,3.2,0.53,9.5,6.0
10937,8.0,0.4,0.45,2.1,0.0819999999999999,29.0,61.0,0.99786,3.12,0.65,11.5,6.0
10938,10.9,0.31,0.49,2.2,0.076,7.0,26.0,0.9973,3.33,0.69,11.2,6.0
10939,10.0,0.32,0.49,2.5,0.093,16.0,24.0,0.99774,3.26,0.7,10.5,7.0
10940,11.9,0.43,0.68,4.8,0.074,18.0,41.0,1.0004,3.5,0.66,12.9,7.0
10941,7.7,0.51,0.17,2.1,0.077,5.0,28.0,0.99652,3.36,0.68,9.5,6.0
10942,10.5,0.4,0.49,2.1,0.084,5.0,23.0,0.9972,3.27,0.49,10.9,6.0
10943,7.6,0.48,0.08,2.0,0.096,31.0,77.0,0.9964,3.36,0.53,9.9,6.0
10944,7.7,0.5,0.42,2.6,0.079,11.0,27.0,0.99638,3.28,0.81,9.7,6.0
10945,8.9,0.38,0.49,2.1,0.069,26.0,49.0,0.9958,3.2,0.59,9.6,5.0
10946,8.8,0.27,0.68,2.0,0.074,19.0,49.0,0.996,3.24,0.58,10.4,4.0
10947,8.0,0.74,0.12,2.4,0.075,11.0,24.0,0.99552,3.34,0.56,10.4,6.0
10948,9.1,0.23,0.49,1.8,0.076,16.0,46.0,0.99708,3.35,0.58,10.5,8.0
10949,7.0,0.35,0.37,2.0,0.077,5.0,15.0,0.9956,3.28,0.49,9.8,6.0
10950,7.5,0.62,0.09,1.9,0.086,6.0,12.0,0.99536,3.41,0.54,9.5,5.0
10951,7.8,0.38,0.49,2.0,0.074,24.0,60.0,0.9976,3.35,0.6,11.4,8.0
10952,7.2,0.56,0.23,1.8,0.064,18.0,35.0,0.9997,3.39,0.65,9.7,5.0
10953,9.2,0.43,0.34,2.0,0.08,26.0,54.0,0.99572,3.1,0.57,10.4,6.0
10954,6.3,0.66,0.04,2.0,0.087,17.0,30.0,0.9968,3.43,0.59,10.1,6.0
10955,10.0,0.36,0.33,2.4,0.071,9.0,60.0,0.9959,3.16,0.68,9.2,5.0
10956,8.3,0.31,0.55,2.3,0.078,16.0,42.0,0.9973,3.14,0.62,10.9,5.0
10957,10.2,0.43,0.49,2.3,0.071,10.0,23.0,0.9963,3.16,0.61,9.2,6.0
10958,8.2,0.32,0.34,2.5,0.0969999999999999,16.0,35.0,0.99652,3.29,0.59,10.5,5.0
10959,7.8,0.41,0.3,5.1,0.084,19.0,40.0,0.99652,3.28,0.77,9.8,5.0
10960,9.3,0.74,0.0,2.6,0.073,8.0,21.0,0.9956,3.42,0.54,9.0,5.0
10961,7.5,0.52,0.23,2.1,0.085,5.0,11.0,0.99494,3.26,0.58,10.9,7.0
10962,8.0,0.43,0.33,1.5,0.0559999999999999,26.0,48.0,0.9962,3.34,0.75,9.9,5.0
10963,10.5,0.39,0.49,2.2,0.085,5.0,11.0,0.9994,3.08,0.56,11.6,6.0
10964,6.5,0.24,0.51,2.1,0.0819999999999999,7.0,25.0,0.99774,3.2,0.87,11.0,6.0
10965,7.2,0.6,0.04,2.2,0.084,15.0,31.0,0.9972,3.24,0.54,9.4,6.0
10966,7.6,0.69,0.08,2.0,0.076,19.0,38.0,0.99576,3.4,0.44,11.5,6.0
10967,12.6,0.24,0.49,2.4,0.074,10.0,19.0,1.0026,3.17,0.93,9.4,5.0
10968,8.9,0.35,0.36,1.9,0.071,5.0,10.0,0.998,3.14,0.84,10.1,6.0
10969,8.0,0.55,0.0,2.2,0.093,8.0,17.0,0.9982,3.39,1.17,10.3,6.0
10970,6.7,0.74,0.03,2.0,0.076,8.0,34.0,0.99557,3.54,0.54,11.9,6.0
